KE_TITLE,KE_CHUNK,MESH_TITLE,SCORE
"Increased, adenomas (pituitary)",adenomas,Adenomatoid Tumor,0.7754813432693481
"Increased, adenomas (pituitary)",pituitary,Pituitary Gland,0.9336849451065063
"Increased, adenomas (pituitary)",pituitary,Pituitary Hormones,0.8957986831665039
"Increased, adenomas (pituitary)",pituitary,Pituitary Hormone-Releasing Hormones,0.8232991695404053
"Decreased, Ovarian E2",Decreased,Down-Regulation,0.5955098867416382
"Decreased, Ovarian E2",Decreased,Deceleration,0.49383389949798584
"Decreased, Ovarian E2",Decreased,Down Syndrome,0.46946007013320923
"Decreased, Dopaminergic activity",Dopaminergic activity,Dopaminergic Neurons,0.9036908149719238
"Decreased, Dopaminergic activity",Dopaminergic activity,Dopamine,0.8847599029541016
"Decreased, Dopaminergic activity",Dopaminergic activity,Dopaminergic Imaging,0.869942843914032
"Increased, Inhibitory postsynaptic potential",Increased,Up-Regulation,0.6044554114341736
"Increased, Inhibitory postsynaptic potential",Increased,Cell Enlargement,0.5663297176361084
"Increased, Inhibitory postsynaptic potential",Increased,Acceleration,0.5250891447067261
"Increased, prolactin secretion",prolactin secretion,Prolactin,0.9197148680686951
"Increased, prolactin secretion",prolactin secretion,Prolactin-Releasing Hormone,0.8951668739318848
"Increased, prolactin secretion",prolactin secretion,"Receptors, Prolactin",0.8333905935287476
"Increased, Inhibitory postsynaptic potential",Increased,Up-Regulation,0.6044554114341736
"Increased, Inhibitory postsynaptic potential",Increased,Cell Enlargement,0.5663297176361084
"Increased, Inhibitory postsynaptic potential",Increased,Acceleration,0.5250891447067261
"Increased, hyperplasia (mammary gland)",hyperplasia,Hyperplasia,1.0
"Increased, hyperplasia (mammary gland)",hyperplasia,Hypertrophy,0.7974355816841125
"Increased, hyperplasia (mammary gland)",hyperplasia,Focal Epithelial Hyperplasia,0.7216060161590576
"Increased, hyperplasia (mammary gland)",mammary gland,"Mammary Glands, Human",0.8669010400772095
"Increased, hyperplasia (mammary gland)",mammary gland,"Mammary Glands, Animal",0.8658912181854248
"Increased, hyperplasia (mammary gland)",mammary gland,"Mammary Neoplasms, Animal",0.7296626567840576
"persistent, cytotoxicity (pleura or peritoneum)",persistent,Persistent Infection,0.620435357093811
"persistent, cytotoxicity (pleura or peritoneum)",persistent,Maintenance,0.5525403022766113
"persistent, cytotoxicity (pleura or peritoneum)",persistent,Pulse,0.4676467776298523
"persistent, cytotoxicity (pleura or peritoneum)",cytotoxicity,Cytotoxins,0.7639800310134888
"persistent, cytotoxicity (pleura or peritoneum)",cytotoxicity,"Cytotoxicity Tests, Immunologic",0.7226773500442505
"persistent, cytotoxicity (pleura or peritoneum)",cytotoxicity,"Cytotoxicity, Immunologic",0.7153772115707397
"persistent, cytotoxicity (pleura or peritoneum)",pleura or peritoneum,Pleural Cavity,0.8504127860069275
"persistent, cytotoxicity (pleura or peritoneum)",pleura or peritoneum,Peritoneum,0.8319416046142578
"persistent, cytotoxicity (pleura or peritoneum)",pleura or peritoneum,Pleura,0.8243813514709473
"Increased, Inhibitory postsynaptic potential",Increased,Up-Regulation,0.6044554114341736
"Increased, Inhibitory postsynaptic potential",Increased,Cell Enlargement,0.5663297176361084
"Increased, Inhibitory postsynaptic potential",Increased,Acceleration,0.5250891447067261
"Increased, inflammation",inflammation,Inflammation,0.9999999403953552
"Increased, inflammation",inflammation,Inflammation Mediators,0.7836178541183472
"Increased, inflammation",inflammation,Neurogenic Inflammation,0.6652179956436157
"Increased, Inhibitory postsynaptic potential",Increased,Up-Regulation,0.6044554114341736
"Increased, Inhibitory postsynaptic potential",Increased,Cell Enlargement,0.5663297176361084
"Increased, Inhibitory postsynaptic potential",Increased,Acceleration,0.5250891447067261
"Increased, Cell Proliferation (mesothelium)",Cell Proliferation,Cell Proliferation,0.9999999403953552
"Increased, Cell Proliferation (mesothelium)",Cell Proliferation,Cell Growth Processes,0.7328529953956604
"Increased, Cell Proliferation (mesothelium)",Cell Proliferation,Cell Division,0.7117087841033936
"Increased, Cell Proliferation (mesothelium)",mesothelium,Mesothelin,0.8756104707717896
"Increased, Cell Proliferation (mesothelium)",mesothelium,Mesothelioma,0.8459651470184326
"Increased, Cell Proliferation (mesothelium)",mesothelium,Mesophyll Cells,0.7499209642410278
"Increased, Inhibitory postsynaptic potential",Increased,Up-Regulation,0.6044554114341736
"Increased, Inhibitory postsynaptic potential",Increased,Cell Enlargement,0.5663297176361084
"Increased, Inhibitory postsynaptic potential",Increased,Acceleration,0.5250891447067261
"Increased, mesotheliomas",mesotheliomas,Mesothelioma,0.9409537315368652
"Increased, mesotheliomas",mesotheliomas,"Mesothelioma, Malignant",0.8719398975372314
"Increased, mesotheliomas",mesotheliomas,"Mesothelioma, Cystic",0.8342814445495605
"Increased, Inhibitory postsynaptic potential",Increased,Up-Regulation,0.6044554114341736
"Increased, Inhibitory postsynaptic potential",Increased,Cell Enlargement,0.5663297176361084
"Increased, Inhibitory postsynaptic potential",Increased,Acceleration,0.5250891447067261
"Increased, blood uric acid concentration",blood uric acid concentration,Uric Acid,0.8555249571800232
"Increased, blood uric acid concentration",blood uric acid concentration,Blood Urea Nitrogen,0.733130693435669
"Increased, blood uric acid concentration",blood uric acid concentration,Urea,0.6871510148048401
"Occurrence, renal proximal tubular necrosis",Occurrence,Incidence,0.6210432052612305
"Occurrence, renal proximal tubular necrosis",Occurrence,Prevalence,0.5367521643638611
"Occurrence, renal proximal tubular necrosis",Occurrence,Association,0.5264793634414673
"Occurrence, renal proximal tubular necrosis",renal proximal tubular necrosis,"Kidney Tubular Necrosis, Acute",0.8137328028678894
"Occurrence, renal proximal tubular necrosis",renal proximal tubular necrosis,Kidney Papillary Necrosis,0.7860281467437744
"Occurrence, renal proximal tubular necrosis",renal proximal tubular necrosis,Nephrosis,0.757793664932251
"Increased, Inhibitory postsynaptic potential",Increased,Up-Regulation,0.6044554114341736
"Increased, Inhibitory postsynaptic potential",Increased,Cell Enlargement,0.5663297176361084
"Increased, Inhibitory postsynaptic potential",Increased,Acceleration,0.5250891447067261
"Increased, blood potassium concentration",blood potassium concentration,Potassium,0.7768251895904541
"Increased, blood potassium concentration",blood potassium concentration,"Potassium, Dietary",0.7656377553939819
"Increased, blood potassium concentration",blood potassium concentration,Potassium Chloride,0.7420203685760498
"Occurrence, renal proximal tubular necrosis",Occurrence,Incidence,0.6210432052612305
"Occurrence, renal proximal tubular necrosis",Occurrence,Prevalence,0.5367521643638611
"Occurrence, renal proximal tubular necrosis",Occurrence,Association,0.5264793634414673
"Occurrence, tophi (urate) deposition",tophi,Tithonia,0.5616467595100403
"Occurrence, tophi (urate) deposition",tophi,Topiramate,0.5569159984588623
"Occurrence, tophi (urate) deposition",tophi,Topotecan,0.5256237983703613
"Occurrence, tophi (urate) deposition",urate,Uric Acid,0.8479104042053223
"Occurrence, tophi (urate) deposition",urate,Urea,0.836026668548584
"Occurrence, tophi (urate) deposition",urate,Urate Oxidase,0.7119309306144714
"Occurrence, tophi (urate) deposition",deposition,Adsorption,0.5455186367034912
"Occurrence, tophi (urate) deposition",deposition,Dust,0.5334421992301941
"Occurrence, tophi (urate) deposition",deposition,Absorption,0.5009117722511292
"Inhibition, Cyclooxygenase 1 activity",Inhibition,Reactive Inhibition,0.7180466651916504
"Inhibition, Cyclooxygenase 1 activity",Inhibition,Neural Inhibition,0.6898154020309448
"Inhibition, Cyclooxygenase 1 activity",Inhibition,Proactive Inhibition,0.6867852210998535
"Inhibition, Cyclooxygenase 1 activity",Cyclooxygenase,Cyclooxygenase 2,0.9366397857666016
"Inhibition, Cyclooxygenase 1 activity",Cyclooxygenase,Cyclooxygenase 1,0.9174848794937134
"Inhibition, Cyclooxygenase 1 activity",Cyclooxygenase,Cyclooxygenase Inhibitors,0.8779687285423279
"Inhibition, Cyclooxygenase 1 activity",activity,Action Spectrum,0.6095017790794373
"Inhibition, Cyclooxygenase 1 activity",activity,Structure-Activity Relationship,0.507818341255188
"Inhibition, Cyclooxygenase 1 activity",activity,Motion,0.49287593364715576
"Decreased, Ovarian E2",Decreased,Down-Regulation,0.5955098867416382
"Decreased, Ovarian E2",Decreased,Deceleration,0.49383389949798584
"Decreased, Ovarian E2",Decreased,Down Syndrome,0.46946007013320923
"Decreased, Prostaglandin F2alpha concentration, plasma ",Prostaglandin F2alpha concentration,Prostaglandin H2,0.8375475406646729
"Decreased, Prostaglandin F2alpha concentration, plasma ",Prostaglandin F2alpha concentration,Prostaglandins F,0.8168148994445801
"Decreased, Prostaglandin F2alpha concentration, plasma ",Prostaglandin F2alpha concentration,"Prostaglandins F, Synthetic",0.8041924834251404
"Decreased, Prostaglandin F2alpha concentration, plasma ",plasma,Plasma,0.9999997615814209
"Decreased, Prostaglandin F2alpha concentration, plasma ",plasma,Plasma Volume,0.8285790681838989
"Decreased, Prostaglandin F2alpha concentration, plasma ",plasma,Plasma Exchange,0.7343828082084656
"Occurrence, renal proximal tubular necrosis",Occurrence,Incidence,0.6210430860519409
"Occurrence, renal proximal tubular necrosis",Occurrence,Prevalence,0.5367521047592163
"Occurrence, renal proximal tubular necrosis",Occurrence,Association,0.5264793634414673
"Occurrence, renal ischemia",renal ischemia,Renal Artery Obstruction,0.7684532403945923
"Occurrence, renal ischemia",renal ischemia,Renal Insufficiency,0.7334346771240234
"Occurrence, renal ischemia",renal ischemia,Acute Kidney Injury,0.7199633717536926
"Occurrence, renal proximal tubular necrosis",Occurrence,Incidence,0.6210430860519409
"Occurrence, renal proximal tubular necrosis",Occurrence,Prevalence,0.5367521047592163
"Occurrence, renal proximal tubular necrosis",Occurrence,Association,0.5264793634414673
"Occurrence, cardiac arrhythmia",cardiac arrhythmia,"Arrhythmias, Cardiac",0.9060651063919067
"Occurrence, cardiac arrhythmia",cardiac arrhythmia,"Arrhythmia, Sinus",0.8069254755973816
"Occurrence, cardiac arrhythmia",cardiac arrhythmia,Respiratory Sinus Arrhythmia,0.7972960472106934
"Increased, Inhibitory postsynaptic potential",Increased,Up-Regulation,0.6044554114341736
"Increased, Inhibitory postsynaptic potential",Increased,Cell Enlargement,0.5663297176361084
"Increased, Inhibitory postsynaptic potential",Increased,Acceleration,0.5250891447067261
"Increased, Deformed Wing Virus levels",Deformed Wing Virus,Rift Valley fever virus,0.6226836442947388
"Increased, Deformed Wing Virus levels",Deformed Wing Virus,Foot-and-Mouth Disease Virus,0.5605428218841553
"Increased, Deformed Wing Virus levels",Deformed Wing Virus,Aviadenovirus,0.5489853620529175
"Increased, Inhibitory postsynaptic potential",Increased,Up-Regulation,0.6044554114341736
"Increased, Inhibitory postsynaptic potential",Increased,Cell Enlargement,0.5663297176361084
"Increased, Inhibitory postsynaptic potential",Increased,Acceleration,0.5250891447067261
"Increased, Energetic demands and therefore metabolic stress",Energetic,Efficiency,0.6153640747070312
"Increased, Energetic demands and therefore metabolic stress",Energetic,Energy Metabolism,0.5869632959365845
"Increased, Energetic demands and therefore metabolic stress",Energetic,Energy Transfer,0.5595238208770752
"Increased, Energetic demands and therefore metabolic stress",metabolic stress,Metabolic Diseases,0.7410905957221985
"Increased, Energetic demands and therefore metabolic stress",metabolic stress,Metabolic Syndrome,0.7109473943710327
"Increased, Energetic demands and therefore metabolic stress",metabolic stress,"Activation, Metabolic",0.681379497051239
"Unknown, MIE",Unknown,Fever of Unknown Origin,0.4957444667816162
"Unknown, MIE",Unknown,"Neoplasms, Unknown Primary",0.4939439296722412
"Unknown, MIE",Unknown,Uncertainty,0.4459682106971741
"Unknown, MIE",MIE,Mirex,0.6778339743614197
"Unknown, MIE",MIE,Mimosa,0.6451278328895569
"Unknown, MIE",MIE,Mikania,0.6318544149398804
"Under carboxylated clotting factors will not assemble on cell surfaces to form clot, Failure of secondary hemostasis  ",carboxylated clotting,Coagulase,0.6799638271331787
"Under carboxylated clotting factors will not assemble on cell surfaces to form clot, Failure of secondary hemostasis  ",carboxylated clotting,Carboxy-Lyases,0.6496875286102295
"Under carboxylated clotting factors will not assemble on cell surfaces to form clot, Failure of secondary hemostasis  ",carboxylated clotting,Blood Coagulation,0.6483070850372314
"Under carboxylated clotting factors will not assemble on cell surfaces to form clot, Failure of secondary hemostasis  ",will,Wills,0.8192224502563477
"Under carboxylated clotting factors will not assemble on cell surfaces to form clot, Failure of secondary hemostasis  ",will,Williopsis,0.6112437844276428
"Under carboxylated clotting factors will not assemble on cell surfaces to form clot, Failure of secondary hemostasis  ",will,Living Wills,0.5795800089836121
"Under carboxylated clotting factors will not assemble on cell surfaces to form clot, Failure of secondary hemostasis  ",cell,Cells,0.7880927920341492
"Under carboxylated clotting factors will not assemble on cell surfaces to form clot, Failure of secondary hemostasis  ",cell,Cell Line,0.7445032596588135
"Under carboxylated clotting factors will not assemble on cell surfaces to form clot, Failure of secondary hemostasis  ",cell,Cell Membrane,0.6619716286659241
"Under carboxylated clotting factors will not assemble on cell surfaces to form clot, Failure of secondary hemostasis  ",clot,Clot Retraction,0.794058084487915
"Under carboxylated clotting factors will not assemble on cell surfaces to form clot, Failure of secondary hemostasis  ",clot,Blood Coagulation,0.6960213780403137
"Under carboxylated clotting factors will not assemble on cell surfaces to form clot, Failure of secondary hemostasis  ",clot,Blood Coagulation Disorders,0.6606119871139526
"Under carboxylated clotting factors will not assemble on cell surfaces to form clot, Failure of secondary hemostasis  ",Failure,Treatment Failure,0.6653688549995422
"Under carboxylated clotting factors will not assemble on cell surfaces to form clot, Failure of secondary hemostasis  ",Failure,Prosthesis Failure,0.6272161602973938
"Under carboxylated clotting factors will not assemble on cell surfaces to form clot, Failure of secondary hemostasis  ",Failure,Equipment Failure,0.6047172546386719
"Under carboxylated clotting factors will not assemble on cell surfaces to form clot, Failure of secondary hemostasis  ",secondary hemostasis,Hemostasis,0.8623443245887756
"Under carboxylated clotting factors will not assemble on cell surfaces to form clot, Failure of secondary hemostasis  ",secondary hemostasis,Hemostatics,0.8023449182510376
"Under carboxylated clotting factors will not assemble on cell surfaces to form clot, Failure of secondary hemostasis  ",secondary hemostasis,"Hemostasis, Surgical",0.7646118402481079
"Under carboxylated clotting factors will not assemble on cell surfaces to form clot, Failure of secondary hemostasis  ",Failure,Treatment Failure,0.6653688549995422
"Under carboxylated clotting factors will not assemble on cell surfaces to form clot, Failure of secondary hemostasis  ",Failure,Prosthesis Failure,0.6272161602973938
"Under carboxylated clotting factors will not assemble on cell surfaces to form clot, Failure of secondary hemostasis  ",Failure,Equipment Failure,0.6047172546386719
"Failure in vascular repair mechanisms, Unresolved blood loss (hemorrhage)",vascular repair,Vascular Grafting,0.720068633556366
